Column,Column2,File,id_provincia,PROVINCIA,same_as_wikidata_provincia,id_municipio,MUNICIPIO,same_as_wikidata_municipio,ESTACION,ESTACION_NAME,MAGNITUD,MAGNITUD_NAME,DATE,D01,V01
845,845,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,6,Monoxido de Carbono (mg/m3),2018-12-01T00:00:00Z,0.5,V
846,846,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,7,Monoxido de Nitrogeno (ug/m3),2018-01-01T00:00:00Z,5.0,V
847,847,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,7,Monoxido de Nitrogeno (ug/m3),2018-02-01T00:00:00Z,68.0,V
848,848,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,7,Monoxido de Nitrogeno (ug/m3),2018-03-01T00:00:00Z,6.0,V
849,849,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,7,Monoxido de Nitrogeno (ug/m3),2018-04-01T00:00:00Z,8.0,V
850,850,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,7,Monoxido de Nitrogeno (ug/m3),2018-05-01T00:00:00Z,3.0,V
851,851,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,7,Monoxido de Nitrogeno (ug/m3),2018-06-01T00:00:00Z,19.0,V
852,852,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,7,Monoxido de Nitrogeno (ug/m3),2018-07-01T00:00:00Z,2.0,V
853,853,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,7,Monoxido de Nitrogeno (ug/m3),2018-08-01T00:00:00Z,6.0,V
854,854,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,7,Monoxido de Nitrogeno (ug/m3),2018-09-01T00:00:00Z,5.0,V
855,855,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,7,Monoxido de Nitrogeno (ug/m3),2018-10-01T00:00:00Z,2.0,V
856,856,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,7,Monoxido de Nitrogeno (ug/m3),2018-11-01T00:00:00Z,36.0,V
857,857,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,7,Monoxido de Nitrogeno (ug/m3),2018-12-01T00:00:00Z,45.0,V
858,858,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,8,Dioxido de Nitrogeno (ug/m3),2018-01-01T00:00:00Z,29.0,V
859,859,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,8,Dioxido de Nitrogeno (ug/m3),2018-02-01T00:00:00Z,68.0,V
860,860,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,8,Dioxido de Nitrogeno (ug/m3),2018-03-01T00:00:00Z,28.0,V
861,861,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,8,Dioxido de Nitrogeno (ug/m3),2018-04-01T00:00:00Z,34.0,V
862,862,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,8,Dioxido de Nitrogeno (ug/m3),2018-05-01T00:00:00Z,22.0,V
863,863,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,8,Dioxido de Nitrogeno (ug/m3),2018-06-01T00:00:00Z,45.0,V
864,864,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,8,Dioxido de Nitrogeno (ug/m3),2018-07-01T00:00:00Z,12.0,V
865,865,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,8,Dioxido de Nitrogeno (ug/m3),2018-08-01T00:00:00Z,49.0,V
866,866,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,8,Dioxido de Nitrogeno (ug/m3),2018-09-01T00:00:00Z,32.0,V
867,867,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,8,Dioxido de Nitrogeno (ug/m3),2018-10-01T00:00:00Z,18.0,V
868,868,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,8,Dioxido de Nitrogeno (ug/m3),2018-11-01T00:00:00Z,47.0,V
869,869,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,8,Dioxido de Nitrogeno (ug/m3),2018-12-01T00:00:00Z,65.0,V
870,870,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,10,Particulas menores a 10um (ug/m3),2018-01-01T00:00:00Z,16.0,V
871,871,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,10,Particulas menores a 10um (ug/m3),2018-02-01T00:00:00Z,32.0,V
872,872,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,10,Particulas menores a 10um (ug/m3),2018-03-01T00:00:00Z,5.0,V
873,873,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,10,Particulas menores a 10um (ug/m3),2018-04-01T00:00:00Z,11.0,V
874,874,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,10,Particulas menores a 10um (ug/m3),2018-05-01T00:00:00Z,6.0,V
875,875,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,10,Particulas menores a 10um (ug/m3),2018-06-01T00:00:00Z,21.0,V
876,876,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,10,Particulas menores a 10um (ug/m3),2018-07-01T00:00:00Z,12.0,V
877,877,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,10,Particulas menores a 10um (ug/m3),2018-08-01T00:00:00Z,31.0,V
878,878,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,10,Particulas menores a 10um (ug/m3),2018-09-01T00:00:00Z,25.0,V
879,879,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,10,Particulas menores a 10um (ug/m3),2018-10-01T00:00:00Z,17.0,V
880,880,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,10,Particulas menores a 10um (ug/m3),2018-11-01T00:00:00Z,17.0,V
881,881,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,10,Particulas menores a 10um (ug/m3),2018-12-01T00:00:00Z,24.0,V
882,882,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,12,Oxido de Nitrogeno (ug/m3),2018-01-01T00:00:00Z,36.0,V
883,883,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,12,Oxido de Nitrogeno (ug/m3),2018-02-01T00:00:00Z,173.0,V
884,884,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,12,Oxido de Nitrogeno (ug/m3),2018-03-01T00:00:00Z,37.0,V
885,885,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,12,Oxido de Nitrogeno (ug/m3),2018-04-01T00:00:00Z,47.0,V
886,886,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,12,Oxido de Nitrogeno (ug/m3),2018-05-01T00:00:00Z,27.0,V
887,887,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,12,Oxido de Nitrogeno (ug/m3),2018-06-01T00:00:00Z,73.0,V
888,888,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,12,Oxido de Nitrogeno (ug/m3),2018-07-01T00:00:00Z,15.0,V
889,889,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,12,Oxido de Nitrogeno (ug/m3),2018-08-01T00:00:00Z,58.0,V
890,890,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,12,Oxido de Nitrogeno (ug/m3),2018-09-01T00:00:00Z,39.0,V
891,891,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,12,Oxido de Nitrogeno (ug/m3),2018-10-01T00:00:00Z,21.0,V
892,892,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,12,Oxido de Nitrogeno (ug/m3),2018-11-01T00:00:00Z,102.0,V
893,893,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,12,Oxido de Nitrogeno (ug/m3),2018-12-01T00:00:00Z,133.0,V
894,894,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,1,Dioxido de Azufre (ug/m3),2018-01-01T00:00:00Z,4.0,V
895,895,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,1,Dioxido de Azufre (ug/m3),2018-02-01T00:00:00Z,8.0,V
896,896,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,1,Dioxido de Azufre (ug/m3),2018-03-01T00:00:00Z,3.0,V
897,897,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,1,Dioxido de Azufre (ug/m3),2018-04-01T00:00:00Z,4.0,V
898,898,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,1,Dioxido de Azufre (ug/m3),2018-05-01T00:00:00Z,3.0,V
899,899,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,1,Dioxido de Azufre (ug/m3),2018-06-01T00:00:00Z,3.0,V
900,900,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,1,Dioxido de Azufre (ug/m3),2018-07-01T00:00:00Z,4.0,V
901,901,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,1,Dioxido de Azufre (ug/m3),2018-08-01T00:00:00Z,5.0,V
902,902,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,1,Dioxido de Azufre (ug/m3),2018-09-01T00:00:00Z,4.0,V
903,903,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,1,Dioxido de Azufre (ug/m3),2018-10-01T00:00:00Z,5.0,V
904,904,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,1,Dioxido de Azufre (ug/m3),2018-11-01T00:00:00Z,10.0,V
905,905,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,1,Dioxido de Azufre (ug/m3),2018-12-01T00:00:00Z,9.0,V
906,906,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,7,Monoxido de Nitrogeno (ug/m3),2018-01-01T00:00:00Z,5.0,V
907,907,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,7,Monoxido de Nitrogeno (ug/m3),2018-02-01T00:00:00Z,89.0,V
908,908,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,7,Monoxido de Nitrogeno (ug/m3),2018-03-01T00:00:00Z,7.0,V
909,909,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,7,Monoxido de Nitrogeno (ug/m3),2018-04-01T00:00:00Z,6.0,V
910,910,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,7,Monoxido de Nitrogeno (ug/m3),2018-05-01T00:00:00Z,3.0,V
911,911,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,7,Monoxido de Nitrogeno (ug/m3),2018-06-01T00:00:00Z,21.0,V
912,912,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,7,Monoxido de Nitrogeno (ug/m3),2018-07-01T00:00:00Z,3.0,V
913,913,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,7,Monoxido de Nitrogeno (ug/m3),2018-08-01T00:00:00Z,13.0,V
914,914,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,7,Monoxido de Nitrogeno (ug/m3),2018-09-01T00:00:00Z,6.0,V
915,915,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,7,Monoxido de Nitrogeno (ug/m3),2018-10-01T00:00:00Z,12.0,V
916,916,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,7,Monoxido de Nitrogeno (ug/m3),2018-11-01T00:00:00Z,23.0,V
917,917,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,7,Monoxido de Nitrogeno (ug/m3),2018-12-01T00:00:00Z,41.0,V
918,918,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,8,Dioxido de Nitrogeno (ug/m3),2018-01-01T00:00:00Z,20.0,V
919,919,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,8,Dioxido de Nitrogeno (ug/m3),2018-02-01T00:00:00Z,77.0,V
920,920,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,8,Dioxido de Nitrogeno (ug/m3),2018-03-01T00:00:00Z,34.0,V
921,921,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,8,Dioxido de Nitrogeno (ug/m3),2018-04-01T00:00:00Z,33.0,V
922,922,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,8,Dioxido de Nitrogeno (ug/m3),2018-05-01T00:00:00Z,21.0,V
923,923,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,8,Dioxido de Nitrogeno (ug/m3),2018-06-01T00:00:00Z,42.0,V
924,924,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,8,Dioxido de Nitrogeno (ug/m3),2018-07-01T00:00:00Z,11.0,V
925,925,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,8,Dioxido de Nitrogeno (ug/m3),2018-08-01T00:00:00Z,57.0,V
926,926,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,8,Dioxido de Nitrogeno (ug/m3),2018-09-01T00:00:00Z,28.0,V
927,927,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,8,Dioxido de Nitrogeno (ug/m3),2018-10-01T00:00:00Z,32.0,V
928,928,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,8,Dioxido de Nitrogeno (ug/m3),2018-11-01T00:00:00Z,40.0,V
929,929,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,8,Dioxido de Nitrogeno (ug/m3),2018-12-01T00:00:00Z,55.0,V
930,930,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,9,Particulas menores a 2.5um (ug/m3),2018-01-01T00:00:00Z,3.0,V
931,931,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,9,Particulas menores a 2.5um (ug/m3),2018-02-01T00:00:00Z,15.0,V
932,932,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,9,Particulas menores a 2.5um (ug/m3),2018-03-01T00:00:00Z,3.0,V
933,933,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,9,Particulas menores a 2.5um (ug/m3),2018-04-01T00:00:00Z,6.0,V
934,934,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,9,Particulas menores a 2.5um (ug/m3),2018-05-01T00:00:00Z,3.0,V
935,935,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,9,Particulas menores a 2.5um (ug/m3),2018-06-01T00:00:00Z,9.0,V
936,936,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,9,Particulas menores a 2.5um (ug/m3),2018-07-01T00:00:00Z,6.0,V
937,937,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,9,Particulas menores a 2.5um (ug/m3),2018-08-01T00:00:00Z,15.0,V
938,938,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,9,Particulas menores a 2.5um (ug/m3),2018-09-01T00:00:00Z,11.0,V
939,939,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,9,Particulas menores a 2.5um (ug/m3),2018-10-01T00:00:00Z,8.0,V
940,940,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,9,Particulas menores a 2.5um (ug/m3),2018-11-01T00:00:00Z,9.0,V
941,941,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,9,Particulas menores a 2.5um (ug/m3),2018-12-01T00:00:00Z,13.0,V
942,942,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,10,Particulas menores a 10um (ug/m3),2018-01-01T00:00:00Z,6.0,V
943,943,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,10,Particulas menores a 10um (ug/m3),2018-02-01T00:00:00Z,21.0,V
944,944,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,10,Particulas menores a 10um (ug/m3),2018-03-01T00:00:00Z,4.0,V
945,945,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,10,Particulas menores a 10um (ug/m3),2018-04-01T00:00:00Z,8.0,V
946,946,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,10,Particulas menores a 10um (ug/m3),2018-05-01T00:00:00Z,3.0,V
947,947,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,10,Particulas menores a 10um (ug/m3),2018-06-01T00:00:00Z,14.0,V
948,948,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,10,Particulas menores a 10um (ug/m3),2018-07-01T00:00:00Z,11.0,V
949,949,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,10,Particulas menores a 10um (ug/m3),2018-08-01T00:00:00Z,30.0,V
950,950,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,10,Particulas menores a 10um (ug/m3),2018-09-01T00:00:00Z,23.0,V
951,951,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,10,Particulas menores a 10um (ug/m3),2018-10-01T00:00:00Z,18.0,V
952,952,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,10,Particulas menores a 10um (ug/m3),2018-11-01T00:00:00Z,14.0,V
953,953,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,10,Particulas menores a 10um (ug/m3),2018-12-01T00:00:00Z,21.0,V
954,954,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,12,Oxido de Nitrogeno (ug/m3),2018-01-01T00:00:00Z,27.0,V
955,955,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,12,Oxido de Nitrogeno (ug/m3),2018-02-01T00:00:00Z,213.0,V
956,956,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,12,Oxido de Nitrogeno (ug/m3),2018-03-01T00:00:00Z,44.0,V
957,957,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,12,Oxido de Nitrogeno (ug/m3),2018-04-01T00:00:00Z,41.0,V
958,958,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,12,Oxido de Nitrogeno (ug/m3),2018-05-01T00:00:00Z,26.0,V
959,959,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,12,Oxido de Nitrogeno (ug/m3),2018-06-01T00:00:00Z,73.0,V
960,960,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,12,Oxido de Nitrogeno (ug/m3),2018-07-01T00:00:00Z,16.0,V
961,961,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,12,Oxido de Nitrogeno (ug/m3),2018-08-01T00:00:00Z,77.0,V
962,962,data2018-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,12,Oxido de Nitrogeno (ug/m3),2018-09-01T00:00:00Z,37.0,V
